text,label
그렇다고,0
어떻게 개밑으로 들어갑니까 ㅋ,0
끝은 분명히 새로운 시작이야,1
"지금은 하기 싫다 그랬는데(애무는 다 함)
나중 가서 맘 바뀔 경우도 생기려나??",0
율전 근처에 상담하기 좋은 병원 있나여,1
어제 오늘 또 토끼 ?? 다들 주말 잘 보내세용??♥?,1
"1. 100일
2. 200일
3. 300일
4. 1년
5. 500일
6. 2년
7. 3년 이상",0
부작용이 생길 수도 있음?,0
"괜찮아진줄 알았는데요
혼자서 이겨내보려고 엄청 노력했는데
전혀 괜찮아지지 않았어요",1
"사랑받는 느낌을 받고 싶어서 아무나 믿고 쉽게 관계를 가졌었어
잘못된행동이라는 것을 알지만 내가 나를 사랑하지 못해서 그렇게라도 사랑받고싶었고 누군가가 필요했어...
그럼에도 불구하도 잘못됬다는걸알지만
다시 같은 선택을 하게될까봐 무서워..",1
아침에 눈을 뜨면 계속 자고싶다 그냥 안깨고싶다 과제도 공부도 밥도 다 싫다,1
"공황장애와 우울증 불면증
관련있는 걸까요?",1
"저녁 떡볶이 먹으면 큰일날까,,,",0
후리스 입어도 ㄱㅊ?,0
"우을감인걸까 우울증인걸까
빨리 일어나서 카운슬링 센터가봐야할텐데 자꾸 그시간에 잠이나자자면서 미뤄두게된다",1
인싸에 대해서 알려주세요,0
애국심으로 공무원이 되야겠다는 사람이 얼마나될지 궁금함,0
"내가 뭐달라고 손내밀면 손을 주는거지..? ㅋㅋㅋ
나도 당황 ㅋㅋㅋㅋ",0
진짜 다 거지같다 ㅠ,1
니가 뭔데 나한테 그런 말을 해,1
"죽고 싶지 않아. 죽는 게 무서워. 절대 죽고 싶지 않아. 소원이 있다면 영원히 사는 일이었는 걸, 나는. 그런데 요새 자꾸 자고 싶어. 저녁부터 자고 싶은 걸 억지로 참아. 지금부터 자면 일찍 일어날 테니까. 자봤자 일어날 걸 생각하면, 억지로 잠에 들어봤자 서너시간 더 자면 잠도 더 못 잘 걸 알면 너무 아득해. 남은 시간들이 끔찍해. 언제 다시 잘 수 있지, 그것만 생각해. 근데, 그러면, 죽고 싶은 거 아니야? 나 죽고 싶을 지도 몰라. 그 생각을 최근 들어서야 처음 했어. 죽을 수 있을 것 같다고",1
"생각도 많고 남의 눈치도 많이봐서 우울한 것 같아
차라리 그때마다 본능에 충실했다면 더 나은 삶이었을까",1
당연 인생 최악의 생일이구만.. ㅋㅋ..,1
"근데 그 인터넷에서 하는 우울증 자가진단 있잖아 카운슬링센터 사이트에도 있는 그런거
유의미한거임? 해보면 우울증이라곤 하는데 딱히 건강상 문제는 없어서 그냥 난 잠깐씩 오는 우울감인가 싶음",1
성대생 짤로 쓰기 좋을듯 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
"내년이면 첫 진단을 받은지 10년이 되는 해입니다.

그 동안 의사와 상담사가 헤아릴 수 없을 정도로 바뀌었고 진단명도 여러번 바뀌었습니다.

좋아져서 “이제 드디어 사람처럼 살 수 있겠구나” 생각이 들 때와 다시 나빠져서 “그러면 그렇지” 하고 다시 포기할 때, 이 두 순간 중 하나가 아닌 때가 지난 10년간은 없었던 것 같네요.

오랫동안 미워했었어요.

병 때문에 가족들도 피해받고 사랑하는 사람들도 잃었습니다.

집중력은 꾸준히 떨어지고 있고 입맛, 즐거움 같은 것은 희미하게만 남아있습니다.

이렇게 오랫동안 죽음을 겪는 것과 한번에 겪는 것의 효용/비용 차이는 저울 위에서 위태롭게 균형을 이루어 왔던 것 같네요.

그렇지만 이제는 서서히 받아들이고 있어요.

나와 다른 사람들이 다르다는 것을 이제는 알아요.

이 사실이 평생 그렇게도 서러웠는데 이제는 아닌 것 같아요.

남이 겪는 행복을 누리지 못한다고 내가 행복해질 수 없는 것은 아니더라고요.

사람들이 지나치는 햇볕 한 줌에 부모에게 사랑받는 것보다 더 큰 따스함을 느끼는 것.

다른 사람에게서 스스로도 믿지 않는 사랑스러움을 발견해내는 것.

언제 죽어도 괜찮을 거라는 믿음이 주는 미묘한 안락감.

자주 일어나지는 않지만 이런 일들로 인해서 살아가고 있습니다.

예전처럼의 삶으로 돌아가고 싶다는 생각에서 멀어지니 지금 가지고 있는 병이 정말로 어떤 것인지 비로소 보여요.

내 삶을 망가뜨리러 온 것이 아니라 내 삶 그 자체네요.

이런 말을 듣고 더 절망하지는 않았으면 해요.

재발 위험이 높다고, 앞으로도 삶이 크게 달라지지 않을 수 있다고 우리가 느끼는 것마저 지금 느끼는 절망으로 한정되는 것은 아니에요.

우울증 이제 곧 10년차, 저는 때때로 행복해요.

살아남아주세요.

살아남기만 하면 예상치도 못했던 이상하고 기괴한 방식으로, 삶은 살만해져요.

여태까지 너무 고생했어요 모두들.

이젠 괜찮아질 거예요.",1
알랴줘,0
죽어라 얍,1
죽어버리고싶다,1
더디게 느림보 같은 지금 이대로 괜찮은지도 몰라,0
"우울증일때 도움됐던 짤 몇개 남기고가요
모두 행복해지자:)",1
"그냥 내 생각인데 ... 어떤지 한번 들어봐줘.


1학년때부터 나랑 사귀던 여친이 있었음. 집은 그냥 경기도 아파트 살고 (이사 다녔다는거 봐서는 전세 인듯?)
용돈도 그렇게까지 많지는 않았던걸로 기억함. 솔직히 얘 용돈으로는 같이 데이트하기 좀 벅차서 내가 좀 더 많이 냈음.

가끔은 걔 용돈 떨어지면, 괜히 내가 자꾸 사주면 걔도 미안해서 그냥 우리집에서 음식해먹고 데이트 했던 적도 많고

그렇게 2년가까이 사귀다가 나 군대가고 걔도 헤어지게 됐음.

그런데 그 이후로 인스타 가끔 들어가서 보는데, 진짜 일반적인 대학생이 절대 할 수 없는 행동들을 하고 다님.

무슨 주마다 시그니엘에 있는 바에 가서 칵테일 마시는 걸 올리고

호텔 사진도 진짜 거의 2주?에 한번씩 올라와 있더라

아빠 차라고 올린 사진도 작년에는 BWM 상위 모델이었다가 갑자기 또 벤츠 뭐로 바뀜

음식점도 보면 거의 다 오마카세 혹은 진짜 비싼 다이닝
자기 악세서리 사진도 있는데 구찌 목걸이에 비싼 장신구들 진짜 많았음

이게 뭐 자주 놀러가는 정도의 수준이 아니라 거의 재벌급으로 돈을 쓰니깐 그냥 킹리적 갓심하게 됨

인스타 스토리도 군대에서 나 사귈 때 잠깐 실수로 올렸었는데 잔고에 5000만원 찍혀 있는거 보고 뭐냐고 물어봤는데
스토리 지우고 잘못 봤다고 그랬던 적도 있음

20대 중반 후반 넘어서 작장잡고 그러면 모르겠는데 20대 초반인데 저런다... 흠 내가 뇌내망상이 심한건가",0
자해 중독 어떻게 끊을 수 있을까,1
구매하신분들 얼마에 구매 하셨나요?,0
"첨엔 주인공이 좋았는데
다보고나니 서울대가 젤 좋아짐",0
"왜 다들 날 괴롭히는거야
너무 쉬고싶어",1
"어때? 울90에 20마넌정도야
이런거 이십만원 너무 비싼가..?",0
전여친이 생각나는고만 이때쯤 만났었지 껄껄,0
"내가 죽으면
내 무덤에 올때는 꽃대신 커피를 사와주면 좋겠다
친구랑 가족이랑 카페나 피크닉 가듯
햇빛 좋고 따뜻한 날에
나랑 같이 커피 마셔줬으면 좋겠다
다들 너무 슬퍼하지 않았으면 좋겠다
내 죽음에 슬퍼하기엔 그 마음이 너무 값지다
더이상 내가 아프지 않고
지치고 괴로워 홀로 주저앉아 울지 않는다는 것에
조용히 축하해주길",1
진짜 잘생긴사람 봄 ㅋㅋㅋ,0
ㅜㅜㅜ연예인 안 좋아할거야 이제,0
자살하면 안 되는 각자의 이유 하나씩만 말해주라,1
"우울증에 ADHD까지 앓는데, 약은 여러 종류 먹어봤지만 부작용이 너무 심해서 다 끊었어요.

공지 제대로 안 읽어서 시험 하나를 놓쳤네요.

그래도 앞으로 굶어죽지는 않겠지?",1
제발,0
"기꾸스시랑
현초밥 중에
어디가 더 맛있나요???",0
난 왜 이렇게 생긴거지,1
너희도 사과문 올리라고~,0
코로나 이전에는 7~80명 학생들이 듣는 강의도 강의실에서 수업했나요??,0
자기 인생에 별 영향없지않나,0
어때??,0
"힘든 나날을 보내고 있는 친구들에게.
나도 너무 힘들때 RM - 지나가 노래를 몇시간 씩 반복해서 듣다 울다 지쳐 잠들 때가 있었는데
결국 다 지나가더라.
가사가 혹 힘이 될까 가져와.

밤이 가고 아침이 오듯이
봄이 가고 여름이 오면
꽃이 지고 열매가 있듯이
모든것은 아파야만 해

세상을 안고 숨을 훅 들이마셔 봐
내 폐 안에 가득 들어찬 따가운 공기가 모든 걸 말해
그래 수없이 도망치고 싶었던
나 아파하고 무뎌지던 오랜 시간들 바로 그 안에

Everyday I pray
내가 좀 더 나은 어른이 될 수 있게
And everyday I stay
아픔도 언젠가는 죽기에

무뎌지려면 바람을 맞아야 하잖아
꿈 속에서는 영원할 수가 없잖아

힘내란 뿌연 말 대신
다 그럴듯한 거짓말 대신
그저 이 모든 바람 바람처럼 지나가길

지나가",1
"본인 고명북 ㅎㅇㅈ 교수님이구 중간 시험 웹엑스 키고 본다는데 감이 하나도 안와 ,, 말씀 해주신건 책 배운거 관련해서 질문 두개 나온다고 하셨어

전체적인 주제도 안알려주시고 두 질문 각각 책인지 책 하나인지도 안알려주셔서 공부를 어디서부터 시작해야될지 감이 안와

제발 좀 살려주라 .. ㅠ",0
시간차 공격에 마음의 눈으로 보는 시험지까지,0
시험기간엔 힘들어서 뒤질것같더니 이젠 온갖 잡생각들고 미친듯이 외롭다,1
"너무 사치부리는것같아?
몇년째 매달 해와서 한번도 생각해본적 없는데
별로 안친한애가 그거 쓸데없이 왜하는거야? 이래서 다시생각해보게됐어..",0
"학교 건강센터 정신과 가보신 분 계세요?

많이 나아지셨는지, 그리고 선생님은 어떤지 궁금해요",1
"새내긴데 대학생활에 별로 기대감이 없다. 주변에서는 다들 대학사람들 만나고 싶다고 하는데 나는 만나보고 싶다는 생각 자체가 안들고 아예 안 만나는게 더 나을 것 같다. 마음 편할 것도 같고.

사는 환경도 구질구질하고 매일같이 스마트폰만 만지면서 불규칙 적인 삶을 사는 나 자신이 너무 짜증나서 싫다.

애초에 서울에 있는 대학 가지말고 집 근처 대학 갈걸. 괜히 인서울 목표했다. 고딩 때까진 잘 몰랐는데 대학생 되니까 돈 없음이 뼈저리게 느껴지네.",1
호에에에,0
pc 웹캠만 허용한다고 했는데 노트북 아닌 사람은 웹캠 사야하나요...?,0
눈물이 계속나 어떡해,1
"지금 내가 우울하구나

이걸 알아차리고, 받아들이는 게 왜 이렇게 어려울까

그런데 알고 받아들인다고 뭐 딱히 할 수 있는 것도 없네..",1
"우리 함께하는 시간도 이제 10일 남았네..
모두 화이팅
내년에는 모두 행복해져 있길",1
"원래 인간 쓰레기가 맞아서
욕먹어도 싼 인간이다
그냥 미움받기 싫어서
상대방이 분노할 의지도 만들 수 없게
자기 스스로 시체가 되는 짓을 하는 거다
여러모로 역겹기 그지없다",1
"힘든데 내가 예민한건지 모르겠다.
가족들은 다 내가 예민하다고 생각하나봐 죽고싶은지 죽기싫은지 이제는 모르겠다.
항상 가족 때문에 화날 때마다 콘솔에 들어있는 커터칼 꺼내서 아니면 옆에 있는 컵 깨뜨려서 손목을 그으면 나를 알아줄까 싶으면서도
그래도 내가 문제라고 생각할까봐 못하겠다.
손목도 어디를 얼마나 그어야 되는거지?
잘못하면 죽지도 않고 신경 끊어져서 후유증 심할텐데.
집이 10층인데 밑이 너무 안 예뻐서 떨어지기는 싫고.
죽고싶은건가.
상담 다니기 시작했는데 자살 자해 이런걸 막상 입밖으로 내니까 창피하고 내가 과장해서 말하는 것 같고.
그냥 내가 다 잘못했나봐.
내 과대망상 피해망상이고 영원히 그들과 나는 변하지 않을거다.
계속 커터칼 꺼내서 집을 나가서 가족들을 겁주랴는 생각이 들고, 그렇게 해도 자기 방으로 들어가버릴 엄마의 모습이 생생하게 그려진다.
화가 난다 항상.
이대로는 못살겠다. 너무 힘들다.
그런데 죽으라 그러면 무서울 것 같다.

왜 사람에게 상처주는 말은 다 하면서 상대가 자기가 원하는걸 해줄거라고 생각하는거지?

가족? 뭔 소용이야
가족이 뭔 가장 소중해
조용한 목소리로 말해놓고 "" 내 말 못알아들어?"" 하고 소리치고. 죽으면 안그러겠지.
자해하면 안 그러겠지.
아니 그래도 우리집 누군가는 분명
내가 혼수상태에 빠져서 눈을 떴을 때 말없이 나가버릴거다. ""도대체 왜 그러는건데"" ""너가 해달라는거 다해주잖아"" 하면서 나가거나, 앉아서 계속 그런 말을 하거나.
개같다
내 인생이 다 망가졌어. 이제 예전으로 돌아갈수도 없어. 죽고싶다고 말하면 뭐라고 할까.
언니는 ""얘기 안할거면 말을 꺼내지마."" 라고 하고
엄마는 ""자살하지 마라. 남은 사람들 힘들다."" 라고 말했다.
나는 죽는 순간까지 남은 사람들을 생각해야 하나.
외롭다.
사무치게 외로운 밤이다.
내가 내 자신을 사랑할 수도 없다",1
"작년 2학기에 이 우울함때문에 굉장히 힘들었었는데....이게 이번에 여행 다니면서 몸이 약해지니....또 비슷한 생각이 드네요...
이런상황을 이길려면 운동하고 맛난거 먹고 계획짜서 자기할일하고 해야겠네요
너무 무서워서 자기전에 주저리 써봐요 ..
내일은 꼭 계획한일 끝내고
맛난거 먹고 산책하기..☆",1
ㅋㅋㅋㅋㅋ,0
"유명인한테 당한 갑질, 고소 협박 사실을
명훼 안 걸리고 폭로할 순 없을까..?",0
"저 커피나 술 한잔만 마셔도 심장이 뛰고 손발이 저리고 머리가 핑핑 도는 느낌이 들어요
힘들게 잠들어서 다음날에 일어나면 가슴이 막 저려서 지쳤다는 느낌이 들고요
작년까지는 괜찮았는데 올초에 심한 공황을 겪고나서 이런 증상이 생겼네요
술 커피 마셨을때랑 공황상태랑 비슷한 느낌인데 이것도 일종의 공황일까요?",1
국장 이렇게 뜨면 된건가요? 근데 제가 알기론 최소 금액이 67만원이라고 알고 있는데 왜 33만원일까요...,0
"성대 대숲에 올라온 글인데
현재 자살 생각을 하고 있는 저에게 많은 힘이 되었습니다
여러분도 읽고 나아지셨으면 해서 퍼왔어요",1
듄 볼까 베놈 볼까,0
아무거나 들어서 총학점만 채우면 되지??,0
"나 너무 대단해. 5살인가 7살 때 처음 놀이치료 받으러 갔어. 야뇨증 때문에. 부모님 이혼 때문에 그랬던 것 같아. 그리고 부모님 재결합하시고 박터지게 싸우고 경제사정 안 좋고 이사 밥먹듯이 다니고 나는 정신적으로 중학생 때 힘들어져서 학교 자퇴하고, 연예인 덕질에 맨날 인터넷하고 친구도 안 만나고 살았거든. 병원에서 우울증이라고 약도 먹고 뇌에 전기치료도 받고 상담도 했는데 똑같았어. 자살시도 자해 다 했고. 고등학교 때는 사회공포증이라고 할 수 있을 정도로 친구 사귀기가 너무 무서웠고 인지 왜곡 극심하고 피해의식에 열등감에 정신적 문제 진짜 심했어. 진짜 자퇴하고 싶었고 사실은 죽고 싶었는데 졸업까지 하고 운좋게 성대에도 들어왔네. 대학에서도 이런저런 곡절이 있었지만 나 진짜 잘 버텼다. 나 진짜로 대단하다. 안 죽고 산 것도 엄청나다. 심지어 다른 사람들도 생각해주고 가치관도 꽤 잘 잡게된 것 같아. 정말 대단해. 난 내가 제일 가엽고 내가 제일 기특해. 아무도 몰라줘도 나는 알아. 내가 얼마나 애써 버텼는지를. 힘든데도 살려고 발버둥친 걸.",1
"요즘 너무 힘들다
자꾸만 나 자신이 싫어진다..",1
"또다시 이시각 어제보단 피곤한 오늘
어제 일찍일어나서 잠이 부족할텐데
잠들기싫은건 피곤해도 마찬가지다
자기싫고 그냥 재밌는것만 읽고싶은데
잡생각이 많아 글도 제대로 안읽히고
죄책감만 쌓여가는 밤, 이새벽..",1
"지금 모니터 거의 10년전에 산 모니터라 오래보고 있으면 눈도 꽤 아프고
모니터 암 연결해서 높게 쓰고 싶은데 오래돼서 연결하는 부분도 없고 ㅠㅠ

근데 부모님한테 말하니깐, 집에 모니터 있는데 왜 또 사냐고 하는 눈치시네...

허락보단 용서가 쉽다는데 ...",0
어이가없네,0
불닭은 좀 그런가...?,0
피는 사람들은 몰래 피거나 그런가요? 근데 또 학교 중도 담배 핫플은 항상 가득해,0
화이자 2차 백신도 별거 아니군...,0
"엥..여기 원래 비싼데 아니었음??
거의 블루클럽같은데 말고는 남자 커트는 최저가 수준이네..",0
모두 사랑해 더운데 그늘진 곳에서 조금 쉬면서 휴식하자.,1
오늘 자살충동 너무 심한데 뭘 하면 기분이 나아질까,1
그냥 자면서 죽었으면 좋겠다,1
계속 혼자 집안에만 있었더니 정신이 이상해진 것 같아. 공부는 아예 못했고 머리 아파서 할 수도 없어. 마음 편히 있을 곳도 없고 이제 돌아갈 곳도 없네. 다른 사람들이었다면 아무렇지 않을 일도 나한테는 너무 큰일이야. 난 아무것도 할 수 없는데 이 순간에도 누군가는 나아가겠지. 너무 나약한 내가 싫어.,1
"1,2학년때 학점을 하도 조져놔서
아무리 열심히해도 복구 불가다!!!
새내기들 다들 열심히해…",0
ㅎㅎ ㅈㅅ,0
내가 쟤만큼 멍청했으면 지금보다 행복했을거같아,1
"깨어있는사람 댓글 한 번 씩만 달아주면 안될까?
나만 혼자 있는 것 같아서 무서워서 그래",1
"오늘은 조식을 느으읒게 먹었어!
그저께 오랜만에 운동을 했더니 온몸이 아픈걸..
손가락 하나가 이틀간 안 구부러지길래 병원 가기위해 오늘은 조식만..!

#빵맨의아침",0
잘 살다가 갑자기 며칠정도 우울감이 닥치면 참 힘빠지네 체력이 부족해서 그런가,1
"사는게 무섭다
남부럽지 않게 잘 사는건 고사하고 조금은 즐겁고 괴로움은 가끔씩만 느끼면서 살고 싶은데
오늘을 넘기면 내일이 오고
그렇다고 여기서 모두 마감할 용기는 없네",1
"에서 vietnam operations 는 뭐야?
배트남 기업?",0
"개쩜 ㅅㅂ
속버리는건 딱히없고
에너지음료 못먹는애들 물에타서 먹어라
나 중간만점가능 ㄹㅇ",0
"임블리랑 닮지 않았어??
인성 같은 거 완전 배제하고 얼굴만!!
볼 때마다 약간 겹쳐보여 나만 그런가..",0
나 요즘 잠을 너무 많이 자.. 원래는 12시에 자고 6시에 일어나는데 요즘은 12시에 자도 자꾸 8시 넘어서 일어난다ㅠㅠ,0
ㅈㄱㄴ,0
나 버킷리스트를 만들었어 “헌혈하기”야. 지금까지 우울증 약때문에 못했거든. 남자친구랑 헌혈하러 갔다가 우울증 약을 최소 일주일은 끊고 와야한다는 말에 마음이 아팠어 그래서 헌혈하기를 목표로 살아보려구 !,1
새로운 사람을 만나고 싶다..,1
부모님이 원망스럽다. 동생이 있는데 나를 키울때 실수했던 것들이나 몰랐던 것들을 동생을 키울때는 보완하고 해주시는거를 보고 꼭 마루타가 된 느낌이다. 학창시절 지속되는 한동안 따돌림도 당하고 사춘기로 피부도 나빠지면서 자존감이 바닥을 찍었는데 그때는 공부가 중요하다면서 그 흔한 운동조차 시키지도 않았고 피부과에서 약을 타 먹일 생각조차 하지 않았다. 요즘 동생도 피부가 나빠지는데 한달에 한번씩 서울까지 피부과를 가서 먹는약이랑 바르는약을 타오는거를 보면 환멸이 느껴질 지경이다. 나는 결국 바닥을 찍은 자존감과 부모님의 낮은 관심으로 돌이킬 수 없는 실수를 저지르고 말았는데 동생은 그런 실수조차 저지르지 않도록 도와주시겠지. 맨날 귀한 아들이라고 했지만 그러면 귀한 아들 자존감이라도 지켜줬어야지 자존감 바닥인거 알고 있었으면서. 원래 3월달에 죽을 예정이였지만 같이 과제하는 조원들한테는 민폐끼치는거는 아닌것 같아서 종강 후 여름에 죽을 예정이다. 지금 집값 오르고 있다고 예정보다 늦게 집을 팔려고 하는것 같은데 내 방에서 목매달고 죽는게 내가 부모님께 할 수 있는 복수인 것 같다.,1
"바람이 분다 들으니까 감성 만땅이네

본인 모쏠인데 헤어진지 5년 후에 그시절 추억하는 느낌임",0
학교 카운슬링 센터 가보신 분 계신가요? 괜찮은가요?,1
"너무 지쳐서 갈수록 생각이 단순해져
조금이라도 복잡한 생각하려면 머리가 거부하는것같아 그러면서 또 나쁜 기억들은 지나치게 자주 떠올라
머리 속이 안개같아 뿌옇고 뭐 하나에 집중하기가 점점 힘들어 어쩌다 내가 이렇게 되었을까",1
https://youtu.be/Ki08ix_QJ8U,0
열렸나요? ㅠ,0
아니 소프트웨어 중점학교 놈들아 제발,0
"안녕하세요 !
여자친구랑 시험 끝나고 어디 드라이브 갈까 ~~ 얘기하다가 이 카페 가볼까?? 하고 얘기했는데 “아 근데 가봤어 ㅎㅎ..근데 또 가도 상관없어!” 라고 하는데 뭔가 어투가 좀 느낌이 이상해서 전 남자친구랑 갔나.. 생각이 들었어요. 제가 뭐 전 남자친구 일 가지고 기분 상하는 건 절대 아닌데 전 남자친구랑 갔던 카페면 다른 카페 많은데 굳이 안 가고 싶어서요..ㅠ

혹시 전 남자친구랑 갔어~~? 귀엽게 물어보는 건 여자친구한테 실례일까요?",0
"1시간짜리는 중간재생되는데
2시간 30분 넘어가면 재생바가 요지부동이네ㅠㅜ 개열받음",0
인사캠엔 김도일,0
말을 못해서 그런게 아닐까 생각이드네...,0
중간고사 어케 친다는거야ㅠㅠ??,0
"베라먹고싶다
맨날 먹고싶다고 말만하고 먹진 못햇어
누가 사준다그래서 엄청 좋았는데
그냥 해본 말이었나봐 가볍게 하는 말 있잖아

생각해보니까 결국 내 주위엔 나 베라사줄 사람은 없었던 것 같아
그렇게 가볍게 한 말이라도 해준게 지금 생각해보니
고맙네 근데 밉다 싫다

근데 너무 아파
어제는 내가 잠들었다가 다시 못깨어나면 얼마나
좋을까 생각했어

더이상 울면서 안아파해도 되고
생각나면서 후회하지 않아도 되고
나 자신을 더 깍아내리지 않아도 되니깐

기숙사 너무 답답하다 너무 좁아
맨날 오토바이소리 들리고 뭘 자꾸 시켜먹는거야
맨날 즐겁게 떠들면서 지나가는 애들 소리 들리고

즐겁게 떠들면서 웃었던게 언제였지
코로나 이전에는 수업이라도 같이 듣고
카페가서 같이 과제하고 그런 사소한게 좋았는데

이제는 그냥 기숙사안에 박혀서 의미없는 후회속에 살아가네

내가 좋아하는 것들은 다 날 버려
게임도 재미가없고 기타도 재미가 없고
좋아하는 사람도 날 싫어해

4학년인데 내 인생을 위해 가장 열심히 해야 할 시기에 이래도 되는걸까
엄마는아빠는 날 걱정해 주시는데 괜찮아졌다고 이제 정말 괜찮다고 말한 후에 혼자 울어야 하는 내가 너무 불쌍해

울고싶지 않은데 밤이 너무 무서워
밤에 공허하게 혼자 침대에 누워서 잠이 들길 기다리는게 무서워
무수한 후회와 기억이 올라와서 또 눈물 흘리게 할까봐 무서워

딱 학기 시작할 때로 돌아가고 싶다
얼마나 좋을까?
얼마나 행복할까?

이미 지나간 일인데 되돌릴 수 없는데
후회하면서 울기만 하는 내가 너무 바보같아
하지만 내가 할 수 있는 건 이거 밖에 없는 걸
또 내가 뭘 할 수 있겠어 이 슬픔 속에서
아무것도 못 할 정도로 항상 생각이 나는데
생각을 어떻게 멈추겠어

그래서 생각조차 할 수 없게 잠든 후에 안깨어났으면 좋겠다고 비는거지 머",1
아직 안뜬 거 맞죠...,0
금요일 밤이다! 내일 주말이야,1
"카페에서 전화 받아도 괜찮으려나..?
그리고 상담 신청할때 같이 낸 과제 빼고는 따로 준비해야하는건 없지....??",0
"시험이다! 시험이다!
너를 고통스럽게 하는 밀당의 끝~
시험이다! 시험이다!",0
"자존감 수업 이라는 책

자존감 높이는데 정말 도움 되는 책이라고 생각하니까 혹시 관심있으면 한번 읽어봐!",1
어제 자해하고싶었는데 앞으로 한번만 더하면 상담쌤이 칼 뺏는다고해서 꾹꾹 버텼는데 하고싶어...ㅜㅜ,1
무슨 10초마다 한번씩 킁킁이냐 개짜증나네,0
"6월 한달동안 자취방에서 칩거했다.
병원가는 일 빼고는.
용기내어 먼저 만나자고 연락을 건내면 선약이 있다, 일정이있다 그러길래 뭐 그런가보다 싶었지.

인스타에 나랑 술먹어줄 사람 찾는다고 대놓고 올려도 아무도 연락 안오는거 보니 핑계가 아니였나 싶었는데 내 망상이였기를 바래.

기분전환이라도 하고싶어서 염색을 했다.
맨날 배달음식 하나 시켜서 두끼 떼우고 깡소주 먹던게 실증나서 해장국집을 가서 뼈해장국에 진로를 시켰어.

아주머니가 나를 보는 눈빛이 되게 한심하고 철없어 보이는 눈빛이야
이것도 내 망상이기를 바래.",1
병원 기록 안남는거 맞아? 나 병원 다녀야될 거 같은데,1
내가 살아,0
"사교성,사회성 없는게 너무 힘들다...
그냥 죽을까..",1
온실 속 화초처럼 자라고 사회에 적응 잘 못하는 개 한심한 사람 같다 나..,1
어때?,0
불안장애+우울증 진단 받고 약 먹는 중인데 오히려 전보다 정도가 심해진 느낌이야ㅠㅠ 짜증나....왤케 아무이유없이 불안해미칠거같지??,1
"술 먹고 노느라 문자 인증번호 안알려주고 난몰랑 시전

아빠만 아니었으면 쌍욕했는데 후
이래놓고 다음날 기억을 못함
이정도면 ㄹㅇ알코올성 치매아닌가? 술좀작작처먹었으면좋겠다",0
난이도 정도면 어느 정도인가요? 자격증 시험 기준 같은 거로 봤을 때요..!,0
"2년전에 우울증을 앓아서 알코올 의존증이 있었거든..? 내 일생 중 특정 시기를 지울 수 있다면 그 때를 택할 정도로 너무 후회되는데, 문제는 지금 술이 다시 생각나.
후회할 거라는걸 너무 잘 아는데 이 우울감이 술 마시지 않으면 안 떨쳐질 거 같아서 괴롭다ㅠㅠ 이게 중독의 위험인가",1
드라마 지리산 재밌어??,0
그림,0
"매도 하는게 맞나요 가망이없어보임..
근데 그냥 안전빵으로 크게너놧던거라 잊고잇엇음",0
들어보신 분들 혹시 교안만 보고도 에이쁠 가능한가요?,0
나 오랫동안 고민했는데 잠시는 희망을 갖고 몇일은 힘내서 살아봤는데 죽는게 맞는것 같다. 내 인생의 목표는 사랑인데 이번생에는 불가능할것 같네.내가 정상적이기만 했어도 더 노력해봤을텐데 그동안 노력을 해도 안되었던게 내가 비정상이기 때문이였어. 중학교때 따돌림을 당하지 않아서 내 자존감이 떨어지지 않았더라면 난 그런 선택을 하지 않았을까? 아니면 고등학교때 공부하는 시간을 좀 줄여서라도 운동을해서 자존감을 채워나갔으면 난 지금 정상이였을까? 과거에 대한 후회가 너무나도 많고 자존감을 떨어뜨린 중학교 동창들 그리고 자존감이 낮은거를 알면서 공부만 중요시하면서 도와주지 않았던 부모님이 너무 원망스럽다. 이미 비정상이 되었기때문에 이제 희망 같은거는 나한테 무의미하고 종강하면 죽을것 같은데 어떻게 죽을지 고민해봐야겠다.,1
포기하고 싶다 이 나약한새끼 진짜 뭐 하나 잘하는게 없네 난 걍 아무것도 안하고 잠자코 있어야 했는데,1
매일 우울한데 우울하지 않을수있는 방법 공유해줘요,1
"그래 1학기는 우울증때문에 학점이 이모양이었던거야
2학기에는 괜찮아 질꺼야",1
"어제 2년만에 처음으로 자해를 다시 했다. 다시 힘을 내겠다고 한 나에게 너무 미안했고. 나약해지는 내 모습이 너무 미웠다. 원래 포기는 없었던 성격인데 어두운 내 모습을 많이 극복하고 으쌰으쌰 다시 살아보겠다고 했는데 생각처럼 안되더라. 머리가 깨지도록 아프고 마음은 그보다 더 조여오는 밤에 눈 팅팅부은 상태로 아무 생각 없이 낡은 가위라도,,, 뭐가 됐든 손에 잡히는 거 아무거나 다 잡으려고 했던 간절한 내 몸부림은 다 어떻게 보면 이 글을 쓰는 것도 다 하나의 외침이 아닐까. 누구에게 기대고 싶지만 사람이 싫은 나. 사람을 싫어하는 사람으로 시작하지는 않았는데. 남에게 부담이 되기 싫어서, 남이 날 부담스럽게 대하는 모습이 싫어서 이렇게 된 것 같다. 너무 의미고 의식의 흐름을 따라 썼지만 나름의 흔적이라고 생각하며 위로를 받고있다. 요즘은 그런 위로라도 필요한 것 같다.",1
좀 슬슬해도 대충 B+은 줘서 진짜 편한듯,0
